ARMA_MAT_TXT_FN008
512 3
  -8.1718681278009686e-01  -8.1335390293472698e-01  -8.0817684232096909e-01
  -8.1763943817236451e-01  -8.1342895118487579e-01  -8.0773674183865640e-01
  -8.1813570978477224e-01  -8.1351135567399302e-01  -8.0725288955093177e-01
  -8.1868047236147357e-01  -8.1360182459774810e-01  -8.0672095394459709e-01
  -8.1927752509243923e-01  -8.1370112985860765e-01  -8.0613617688143679e-01
  -8.1993254519312897e-01  -8.1381011585501550e-01  -8.0549333499753950e-01
  -8.2065008017559049e-01  -8.1392970190349812e-01  -8.0478669221805321e-01
  -8.2143676687661493e-01  -8.1406089211162436e-01  -8.0400995342432036e-01
  -8.2229800955714683e-01  -8.1420477818407433e-01  -8.0315620803438192e-01
  -8.2324154175159125e-01  -8.1436255046231354e-01  -8.0221787456467031e-01
  -8.2427373592208630e-01  -8.1453550107285033e-01  -8.0118663371951415e-01
  -8.2540356646422419e-01  -8.1472503623323833e-01  -8.0005336228625956e-01
  -8.2663848391029537e-01  -8.1493267970970840e-01  -7.9880805396251531e-01
  -8.2798885275651901e-01  -8.1516008656840688e-01  -7.9743974082488600e-01
  -8.2946330819875913e-01  -8.1540904700425121e-01  -7.9593639988589704e-01
  -8.3107376612902550e-01  -8.1568150192975997e-01  -7.9428486015018451e-01
  -8.3283016587082115e-01  -8.1597954747979662e-01  -7.9247069259154590e-01
  -8.3474619133528294e-01  -8.1630545319122982e-01  -7.9047810047501876e-01
  -8.3683329875543733e-01  -8.1666166771886406e-01  -7.8828978991840548e-01
  -8.3910736988153756e-01  -8.1705084030798281e-01  -7.8588684043236845e-01
  -8.4158195371035216e-01  -8.1747582702330424e-01  -7.8324855198335219e-01
  -8.4427624037682591e-01  -8.1793971252749020e-01  -7.8035229076635582e-01
  -8.4720755633398026e-01  -8.1844580674645884e-01  -7.7717330538215312e-01
  -8.5040136880676731e-01  -8.1899764361031513e-01  -7.7368453765534706e-01
  -8.5388329670097540e-01  -8.1959891609335112e-01  -7.6985639212553381e-01
  -8.5769231554403325e-01  -8.2025334733084498e-01  -7.6565648906175876e-01
  -8.6187262819429877e-01  -8.2096435982320093e-01  -7.6104935269340346e-01
  -8.6649114946420158e-01  -8.2173444058217637e-01  -7.5599605823610416e-01
  -8.7162771067945399e-01  -8.2256386164013229e-01  -7.5045377300957239e-01
  -8.7739334264833535e-01  -8.2344835276652462e-01  -7.4437522005404855e-01
  -8.8390497064316009e-01  -8.2437487038127444e-01  -7.3770799929293118e-01
  -8.9127478099266666e-01  -8.2531432651208947e-01  -7.3039385889868913e-01
  -8.9949755108438634e-01  -8.2620934280988012e-01  -7.2236798264555779e-01
  -9.0826277971597769e-01  -8.2695462391258523e-01  -7.1355876187422085e-01
  -9.1643508298627996e-01  -8.2736682032619790e-01  -7.0388889813767475e-01
  -9.2104357970992223e-01  -8.2714174376199789e-01  -6.9328007215881993e-01
  -9.1506785485506059e-01  -8.2580056365737453e-01  -6.8166561641207313e-01
  -8.8338165026349336e-01  -8.2263962324986639e-01  -6.6902071919383332e-01
  -7.9643423006659075e-01  -8.1672708476245059e-01  -6.5542738891382923e-01
  -6.0737586828343082e-01  -8.0703886418776449e-01  -6.4119931636682848e-01
  -2.7378981871370939e-01  -7.9284763579269346e-01  -6.2707271333905279e-01
   1.7510963788855832e-01  -7.7431363199987047e-01  -6.1436620461682467e-01
   6.0630684037682303e-01  -7.5280494949560339e-01  -6.0485846720993142e-01
   8.9367660806510485e-01  -7.3049142407628842e-01  -6.0028812427935552e-01
   1.0089681425431578e+00  -7.0965061158412279e-01  -6.0186471568685662e-01
   9.6357319941920583e-01  -6.9236652473849325e-01  -6.1012466640725083e-01
   7.3434237072247288e-01  -6.8047122478229505e-01  -6.2495018564165861e-01
   2.7852043635828072e-01  -6.7518651682275055e-01  -6.4547480571777749e-01
  -3.3206952152058133e-01  -6.7638388245138592e-01  -6.6994502417663238e-01
  -8.6771096042513596e-01  -6.8237474235953055e-01  -6.9602129044802541e-01
  -1.1863162792119994e+00  -6.9094439638335048e-01  -7.2162464207575927e-01
  -1.3266126258515363e+00  -7.0046078696279124e-01  -7.4549940705236473e-01
  -1.3708652337712282e+00  -7.1005597012097643e-01  -7.6711225916941161e-01
  -1.3716122488484759e+00  -7.1934011658369346e-01  -7.8633444666765895e-01
  -1.3539047271325870e+00  -7.2815332141061395e-01  -8.0322013330994046e-01
  -1.3285581258693018e+00  -7.3643573764986314e-01  -8.1789693621302439e-01
  -1.3001536418399906e+00  -7.4417017978679956e-01  -8.3051836497596965e-01
  -1.2706554239480132e+00  -7.5135778758974237e-01  -8.4124400122908072e-01
  -1.2409268269801375e+00  -7.5800785460590747e-01  -8.5023138068863979e-01
  -1.2113733264472317e+00  -7.6413348972449746e-01  -8.5763277763506174e-01
  -1.1821936482557556e+00  -7.6974977148880996e-01  -8.6359401367927180e-01
  -1.1535071788661631e+00  -7.7487296776652204e-01  -8.6825415393482974e-01
  -1.1253903564841230e+00  -7.7952022686822864e-01  -8.7174553468845295e-01
  -1.0979127850532535e+00  -7.8370949871988460e-01  -8.7419394950553031e-01
  -1.0711360693555072e+00  -7.8745955187599881e-01  -8.7571884649573628e-01
  -1.0451312143188427e+00  -7.9079005797411717e-01  -8.7643353196251983e-01
  -1.0199712680883191e+00  -7.9372168955708011e-01  -8.7644531493576361e-01
