ARMA_MAT_TXT_FN008
512 3
  -8.1260725136174972e-01  -8.1259157805997517e-01  -8.1261682385711920e-01
  -8.1260771787128960e-01  -8.1259143045769766e-01  -8.1261767092103654e-01
  -8.1260820303242065e-01  -8.1259127704082701e-01  -8.1261855145678918e-01
  -8.1260870763204729e-01  -8.1259111757941449e-01  -8.1261946678650510e-01
  -8.1260923248828765e-01  -8.1259095183454155e-01  -8.1262041828323928e-01
  -8.1260977845104898e-01  -8.1259077955801218e-01  -8.1262140737278643e-01
  -8.1261034640252694e-01  -8.1259060049203302e-01  -8.1262243553556979e-01
  -8.1261093725785816e-01  -8.1259041436888590e-01  -8.1262350430859920e-01
  -8.1261155196576473e-01  -8.1259022091058231e-01  -8.1262461528751362e-01
  -8.1261219150939235e-01  -8.1259001982850343e-01  -8.1262577012870518e-01
  -8.1261285690719287e-01  -8.1258981082301796e-01  -8.1262697055153377e-01
  -8.1261354921404116e-01  -8.1258959358308047e-01  -8.1262821834063548e-01
  -8.1261426952242932e-01  -8.1258936778580193e-01  -8.1262951534832928e-01
  -8.1261501896393662e-01  -8.1258913309598568e-01  -8.1263086349712754e-01
  -8.1261579871077405e-01  -8.1258888916563754e-01  -8.1263226478234996e-01
  -8.1261660997760099e-01  -8.1258863563342598e-01  -8.1263372127484890e-01
  -8.1261745402339669e-01  -8.1258837212410961e-01  -8.1263523512384994e-01
  -8.1261833215355606e-01  -8.1258809824791189e-01  -8.1263680855990272e-01
  -8.1261924572197275e-01  -8.1258781359984877e-01  -8.1263844389795603e-01
  -8.1262019613325842e-01  -8.1258751775900750e-01  -8.1264014354055025e-01
  -8.1262118484483947e-01  -8.1258721028776570e-01  -8.1264190998113872e-01
  -8.1262221336906204e-01  -8.1258689073095813e-01  -8.1264374580753507e-01
  -8.1262328327503852e-01  -8.1258655861499285e-01  -8.1264565370549569e-01
  -8.1262439619034532e-01  -8.1258621344690363e-01  -8.1264763646244076e-01
  -8.1262555380231294e-01  -8.1258585471336697e-01  -8.1264969697132228e-01
  -8.1262675785902749e-01  -8.1258548187965829e-01  -8.1265183823464759e-01
  -8.1262801016979680e-01  -8.1258509438857318e-01  -8.1265406336866808e-01
  -8.1262931260520854e-01  -8.1258469165931335e-01  -8.1265637560774795e-01
  -8.1263066709659604e-01  -8.1258427308634718e-01  -8.1265877830892763e-01
  -8.1263207563507767e-01  -8.1258383803825152e-01  -8.1266127495669926e-01
  -8.1263354027002521e-01  -8.1258338585654455e-01  -8.1266386916801570e-01
  -8.1263506310720879e-01  -8.1258291585452413e-01  -8.1266656469755427e-01
  -8.1263664630654642e-01  -8.1258242731611841e-01  -8.1266936544326340e-01
  -8.1263829207978866e-01  -8.1258191949476166e-01  -8.1267227545221399e-01
  -8.1264000268812897e-01  -8.1258139161229892e-01  -8.1267529892678836e-01
  -8.1264178044015734e-01  -8.1258084285793653e-01  -8.1267844023123115e-01
  -8.1264362769022325e-01  -8.1258027238724129e-01  -8.1268170389859329e-01
  -8.1264554683768608e-01  -8.1257967932118735e-01  -8.1268509463809202e-01
  -8.1264754032717046e-01  -8.1257906274526537e-01  -8.1268861734291520e-01
  -8.1264961065031827e-01  -8.1257842170862982e-01  -8.1269227709848801e-01
  -8.1265176034915465e-01  -8.1257775522330355e-01  -8.1269607919121878e-01
  -8.1265399202154276e-01  -8.1257706226340842e-01  -8.1270002911773165e-01
  -8.1265630832876323e-01  -8.1257634176442517e-01  -8.1270413259459306e-01
  -8.1265871200557993e-01  -8.1257559262244661e-01  -8.1270839556852548e-01
  -8.1266120587269586e-01  -8.1257481369341233e-01  -8.1271282422709212e-01
  -8.1266379285177037e-01  -8.1257400379229927e-01  -8.1271742500983735e-01
  -8.1266647598265751e-01  -8.1257316169223059e-01  -8.1272220461984412e-01
  -8.1266925844277904e-01  -8.1257228612347554e-01  -8.1272717003567829e-01
  -8.1267214356800699e-01  -8.1257137577230620e-01  -8.1273232852366917e-01
  -8.1267513487464516e-01  -8.1257042927967926e-01  -8.1273768765047683e-01
  -8.1267823608154099e-01  -8.1256944523970076e-01  -8.1274325529590008e-01
  -8.1268145113161161e-01  -8.1256842219785985e-01  -8.1274903966585976e-01
  -8.1268478421150792e-01  -8.1256735864899055e-01  -8.1275504930552855e-01
  -8.1268823976841686e-01  -8.1256625303495411e-01  -8.1276129311255119e-01
  -8.1269182252253402e-01  -8.1256510374202318e-01  -8.1276778035034436e-01
  -8.1269553747406142e-01  -8.1256390909796539e-01  -8.1277452066146194e-01
  -8.1269938990323809e-01  -8.1256266736883564e-01  -8.1278152408104754e-01
  -8.1270338536234743e-01  -8.1256137675549889e-01  -8.1278880105042672e-01
  -8.1270752965842563e-01  -8.1256003538989741e-01  -8.1279636243091591e-01
  -8.1271182882599324e-01  -8.1255864133113442e-01  -8.1280421951797954e-01
  -8.1271628908907712e-01  -8.1255719256138836e-01  -8.1281238405589840e-01
  -8.1272091681258152e-01  -8.1255568698175074e-01  -8.1282086825316735e-01
  -8.1272571844312502e-01  -8.1255412240804104e-01  -8.1282968479888074e-01
  -8.1273070044044571e-01  -8.1255249656668027e-01  -8.1283884688041852e-01
  -8.1273586920069973e-01  -8.1255080709069261e-01  -8.1284836820278472e-01
  -8.1274123097404127e-01  -8.1254905151591383e-01  -8.1285826300999009e-01
  -8.1274679177917597e-01  -8.1254722727747553e-01  -8.1286854610890258e-01
  -8.1275255731869556e-01  -8.1254533170661092e-01  -8.1287923289600905e-01
  -8.1275853289926225e-01  -8.1254336202783184e-01  -8.1289033938754263e-01
  -8.1276472336174810e-01  -8.1254131535648100e-01  -8.1290188225340965e-01
  -8.1277113302653248e-01  -8.1253918869665787e-01  -8.1291387885533894e-01
  -8.1277776565994897e-01  -8.1253697893946086e-01  -8.1292634728961255e-01
  -8.1278462446766264e-01  -8.1253468286147779e-01  -8.1293930643467816e-01
  -8.1279171212115364e-01  -8.1253229712339892e-01  -8.1295277600383875e-01
  -8.1279903082282168e-01  -8.1252981826859338e-01  -8.1296677660310901e-01
  -8.1280658241504489e-01  -8.1252724272145360e-01  -8.1298132979417714e-01
  -8.1281436853730837e-01  -8.1252456678527818e-01  -8.1299645816225985e-01
  -8.1282239083473717e-01  -8.1252178663941410e-01  -8.1301218538845277e-01
  -8.1283065121945697e-01  -8.1251889833538726e-01  -8.1302853632598948e-01
  -8.1283915218483904e-01  -8.1251589779170752e-01  -8.1304553707962668e-01
  -8.1284789717018013e-01  -8.1251278078704892e-01  -8.1306321508716439e-01
  -8.1285689097145208e-01  -8.1250954295152145e-01  -8.1308159920192569e-01
  -8.1286614019086911e-01  -8.1250617975577355e-01  -8.1310071977483589e-01
  -8.1287565371581005e-01  -8.1250268649772284e-01  -8.1312060873458791e-01
  -8.1288544321462641e-01  -8.1249905828678126e-01  -8.1314129966427118e-01
  -8.1289552363477513e-01  -8.1249529002553045e-01  -8.1316282787275418e-01
  -8.1290591368603216e-01  -8.1249137638890978e-01  -8.1318523045910973e-01
  -8.1291663629003408e-01  -8.1248731180111100e-01  -8.1320854636840012e-01
  -8.1292771897560312e-01  -8.1248309041051603e-01  -8.1323281643727408e-01
  -8.1293919419894178e-01  -8.1247870606315031e-01  -8.1325808342800943e-01
  -8.1295109956741840e-01  -8.1247415227529529e-01  -8.1328439204991398e-01
  -8.1296347794700741e-01  -8.1246942220604890e-01  -8.1331178896735878e-01
  -8.1297637743501472e-01  -8.1246450863075359e-01  -8.1334032279414170e-01
  -8.1298985118318146e-01  -8.1245940391634541e-01  -8.1337004407439406e-01
  -8.1300395706004369e-01  -8.1245409999976104e-01  -8.1340100525080183e-01
  -8.1301875714718508e-01  -8.1244858837059164e-01  -8.1343326062152432e-01
  -8.1303431707000240e-01  -8.1244286005918243e-01  -8.1346686628782616e-01
  -8.1305070517140077e-01  -8.1243690563131166e-01  -8.1350188009507507e-01
  -8.1306799154455456e-01  -8.1243071519047527e-01  -8.1353836157036075e-01
  -8.1308624694993903e-01  -8.1242427838862386e-01  -8.1357637186053977e-01
  -8.1310554165029081e-01  -8.1241758444590451e-01  -8.1361597367497529e-01
  -8.1312594420626683e-01  -8.1241062217966686e-01  -8.1365723123755618e-01
  -8.1314752028315718e-01  -8.1240338004255475e-01  -8.1370021025277406e-01
  -8.1317033152642659e-01  -8.1239584616903404e-01  -8.1374497789059819e-01
  -8.1319443456872453e-01  -8.1238800842920178e-01  -8.1379160279467022e-01
  -8.1321988023469227e-01  -8.1237985448811667e-01  -8.1384015511785501e-01
  -8.1324671301000218e-01  -8.1237137186831621e-01  -8.1389070658846252e-01
  -8.1327497083911215e-01  -8.1236254801257202e-01  -8.1394333060947588e-01
  -8.1330468530986688e-01  -8.1235337034334454e-01  -8.1399810239188475e-01
  -8.1333588227401787e-01  -8.1234382631487534e-01  -8.1405509912176943e-01
  -8.1336858293895897e-01  -8.1233390345336043e-01  -8.1411440015913306e-01
  -8.1340280544938337e-01  -8.1232358938030735e-01  -8.1417608726468660e-01
  -8.1343856695653338e-01  -8.1231287181392631e-01  -8.1424024484892055e-01
  -8.1347588614951860e-01  -8.1230173854336973e-01  -8.1430696023592453e-01
  -8.1351478619657991e-01  -8.1229017737073972e-01  -8.1437632393263937e-01
  -8.1355529801688575e-01  -8.1227817601620400e-01  -8.1444842989261612e-01
  -8.1359746377460385e-01  -8.1226572198215408e-01  -8.1452337576207268e-01
  -8.1364134045971304e-01  -8.1225280237329234e-01  -8.1460126309511149e-01
  -8.1368700339372912e-01  -8.1223940367078540e-01  -8.1468219752458926e-01
  -8.1373454947665103e-01  -8.1222551146018229e-01  -8.1476628887531799e-01
  -8.1378409997360523e-01  -8.1221111011470015e-01  -8.1485365120719344e-01
  -8.1383580262936861e-01  -8.1219618243770342e-01  -8.1494440277749203e-01
  -8.1388983289577010e-01  -8.1218070927067976e-01  -8.1503866591404694e-01
  -8.1394639406423797e-01  -8.1216466907574636e-01  -8.1513656679427793e-01
  -8.1400571611271133e-01  -8.1214803750452480e-01  -8.1523823512910698e-01
  -8.1406805310559349e-01  -8.1213078696806662e-01  -8.1534380375557258e-01
  -8.1413367902578382e-01  -8.1211288622516997e-01  -8.1545340814734424e-01
  -8.1420288197118174e-01  -8.1209430000872496e-01  -8.1556718585818744e-01
  -8.1427595671149577e-01  -8.1207498871150519e-01  -8.1568527591953444e-01
  -8.1435319567566700e-01  -8.1205490815371839e-01  -8.1580781821943227e-01
  -8.1443487852142704e-01  -8.1203400945463111e-01  -8.1593495289600726e-01
  -8.1452126052599416e-01  -8.1201223902925179e-01  -8.1606681978384654e-01
  -8.1461256012515060e-01  -8.1198953872843982e-01  -8.1620355795609678e-01
  -8.1470894601535526e-01  -8.1196584613671707e-01  -8.1634530540820072e-01
  -8.1481052431386403e-01  -8.1194109503653478e-01  -8.1649219893077751e-01
  -8.1491732634317082e-01  -8.1191521604093819e-01  -8.1664437421885383e-01
  -8.1502929766239463e-01  -8.1188813738869015e-01  -8.1680196626221468e-01
  -8.1514628900832353e-01  -8.1185978588738028e-01  -8.1696511005685912e-01
  -8.1526804982781531e-01  -8.1183008798128131e-01  -8.1713394167026399e-01
  -8.1539422508143800e-01  -8.1179897091232212e-01  -8.1730859968328395e-01
  -8.1552435597231876e-01  -8.1176636393504853e-01  -8.1748922701907556e-01
  -8.1565788520563587e-01  -8.1173219954041098e-01  -8.1767597315449247e-01
  -8.1579416731029319e-01  -8.1169641463911102e-01  -8.1786899669213498e-01
  -8.1593248445623745e-01  -8.1165895165320323e-01  -8.1806846825189505e-01
  -8.1607206807384358e-01  -8.1161975946490494e-01  -8.1827457361976630e-01
  -8.1621212642373409e-01  -8.1157879417365719e-01  -8.1848751706933209e-01
  -8.1635187806677212e-01  -8.1153601961611133e-01  -8.1870752474826647e-01
  -8.1649059093716825e-01  -8.1149140760798288e-01  -8.1893484799909821e-01
  -8.1662762641176878e-01  -8.1144493787088767e-01  -8.1916976646134154e-01
  -8.1676248738440638e-01  -8.1139659761052418e-01  -8.1941259078201745e-01
  -8.1689486888113527e-01  -8.1134638071426735e-01  -8.1966366474513930e-01
  -8.1702470918585357e-01  -8.1129428653641833e-01  -8.1992336661971965e-01
  -8.1715223878757415e-01  -8.1124031823859166e-01  -8.2019210952261123e-01
  -8.1727802373362557e-01  -8.1118448065246629e-01  -8.2047034059967161e-01
  -8.1740299921888970e-01  -8.1112677763501295e-01  -8.2075853884936567e-01
  -8.1752848853568472e-01  -8.1106720889534967e-01  -8.2105721145014887e-01
  -8.1765620195504718e-01  -8.1100576629148613e-01  -8.2136688850979334e-01
  -8.1778820984706335e-01  -8.1094242962775831e-01  -8.2168811623367499e-01
  -8.1792688453260631e-01  -8.1087716203228477e-01  -8.2202144861116333e-01
  -8.1807480616038053e-01  -8.1080990505873640e-01  -8.2236743784414579e-01
  -8.1823462946738501e-01  -8.1074057373540509e-01  -8.2272662388629003e-01
  -8.1840891070756572e-01  -8.1066905187055638e-01  -8.2309952361976013e-01
  -8.1859989732898053e-01  -8.1059518800579022e-01  -8.2348662035803466e-01
  -8.1880928703117761e-01  -8.1051879247432668e-01  -8.2388835451594566e-01
  -8.1903796737212087e-01  -8.1043963605252189e-01  -8.2430511641465265e-01
  -8.1928575169272611e-01  -8.1035745067435683e-01  -8.2473724227151557e-01
  -8.1955113121176804e-01  -8.1027193259767283e-01  -8.2518501444401193e-01
  -8.1983106604529965e-01  -8.1018274826189240e-01  -8.2564866693622341e-01
  -8.2012083892240895e-01  -8.1008954286468693e-01  -8.2612839702409757e-01
  -8.2041399387742198e-01  -8.0999195142579306e-01  -8.2662438360745694e-01
  -8.2070237774004129e-01  -8.0988961182878283e-01  -8.2713681255857441e-01
  -8.2097629464159283e-01  -8.0978217907369021e-01  -8.2766590892729464e-01
  -8.2122477318260811e-01  -8.0966933977787003e-01  -8.2821197541221958e-01
  -8.2143593296535911e-01  -8.0955082587040761e-01  -8.2877543605983894e-01
  -8.2159742294056681e-01  -8.0942642646967999e-01  -8.2935688376180072e-01
  -8.2169688999137558e-01  -8.0929599713275102e-01  -8.2995712984360748e-01
  -8.2172242439339083e-01  -8.0915946601859412e-01  -8.3057725393374349e-01
  -8.2166292170360233e-01  -8.0901683699213933e-01  -8.3121865241949422e-01
  -8.2150830101698902e-01  -8.0886819026650947e-01  -8.3188308416401902e-01
  -8.2124953024207992e-01  -8.0871368176441327e-01  -8.3257271277730782e-01
  -8.2087843257258564e-01  -8.0855354287651615e-01  -8.3329014555749148e-01
  -8.2038728613708933e-01  -8.0838808257531558e-01  -8.3403847015130617e-01
  -8.1976828046541084e-01  -8.0821769375171437e-01  -8.3482129086682255e-01
  -8.1901295566942678e-01  -8.0804286500847833e-01  -8.3564276719324782e-01
  -8.1811181621146500e-01  -8.0786419781533125e-01  -8.3650765718282449e-01
  -8.1705436989803171e-01  -8.0768242681287827e-01  -8.3742136765314557e-01
  -8.1582987953097497e-01  -8.0749843818213063e-01  -8.3839001142813585e-01
  -8.1442911188462652e-01  -8.0731327760552241e-01  -8.3942046889555832e-01
  -8.1284730778380221e-01  -8.0712813591998034e-01  -8.4052044702371453e-01
  -8.1108846132328027e-01  -8.0694429786543764e-01  -8.4169852389474786e-01
  -8.0917077501513002e-01  -8.0676303837277741e-01  -8.4296416132980867e-01
  -8.0713285234905541e-01  -8.0658545277698424e-01  -8.4432766320805952e-01
  -8.0503982194420187e-01  -8.0641221333737678e-01  -8.4580005386897672e-01
  -8.0298821050973768e-01  -8.0624325539565356e-01  -8.4739285104208428e-01
  -8.0110808494521979e-01  -8.0607741270735922e-01  -8.4911771261509628e-01
  -7.9956089082565152e-01  -8.0591204220748125e-01  -8.5098594744591871e-01
  -7.9853165928200687e-01  -8.0574270143696936e-01  -8.5300789772914520e-01
  -7.9821493176143454e-01  -8.0556296282970719e-01  -8.5519222315437937e-01
  -7.9879485079429469e-01  -8.0536446182978372e-01  -8.5754514250661373e-01
  -8.0042121061449534e-01  -8.0513727294322701e-01  -8.6006971203532123e-01
  -8.0318451568188309e-01  -8.0487068244770621e-01  -8.6276523646060099e-01
  -8.0709384039392651e-01  -8.0455437491139969e-01  -8.6562691287854276e-01
  -8.1206118698876162e-01  -8.0417997518209328e-01  -8.6864579710842327e-01
  -8.1789502721987950e-01  -8.0374279792438874e-01  -8.7180915658394165e-01
  -8.2430405737330348e-01  -8.0324356976434608e-01  -8.7510123775558035e-01
  -8.3091043964434419e-01  -8.0268982473721018e-01  -8.7850443571184567e-01
  -8.3727055770460890e-01  -8.0209665034035205e-01  -8.8200081628950744e-01
  -8.4290102537907696e-01  -8.0148649042666387e-01  -8.8557391120946904e-01
  -8.4730848892552746e-01  -8.0088779354287576e-01  -8.8921068578149054e-01
  -8.5002347407116874e-01  -8.0033242149239392e-01  -8.9290356310213803e-01
  -8.5064072315047934e-01  -7.9985188435308430e-01  -8.9665237136977805e-01
  -8.4887049130560632e-01  -7.9947262033545641e-01  -9.0046605293725479e-01
  -8.4460609756905269e-01  -7.9921066405232477e-01  -9.0436392674907129e-01
  -8.3801100840629694e-01  -7.9906611795688132e-01  -9.0837622665366924e-01
  -8.2962159352631126e-01  -7.9901783993433007e-01  -9.1254355542665733e-01
  -8.2044750210623318e-01  -7.9901868893023886e-01  -9.1691482796827617e-01
  -8.1203146122867731e-01  -7.9899157661643716e-01  -9.2154328528965213e-01
  -8.0641227724715681e-01  -7.9882655820737858e-01  -9.2648032482263309e-01
  -8.0593560471172088e-01  -7.9837939163919236e-01  -9.3176728299691336e-01
  -8.1289485621735902e-01  -7.9747247468998117e-01  -9.3742591665336428e-01
  -8.2906107245753557e-01  -7.9589971717740737e-01  -9.4344900760584627e-01
  -8.5524327589628968e-01  -7.9343734282670697e-01  -9.4979295713566059e-01
  -8.9105095675776391e-01  -7.8986233423284102e-01  -9.5637412172838299e-01
  -9.3496554012394828e-01  -7.8497893641025285e-01  -9.6306985231515796e-01
  -9.8469014055935045e-01  -7.7865155923568674e-01  -9.6972398842606999e-01
  -1.0376219120968437e+00  -7.7084031802742514e-01  -9.7615545862665720e-01
  -1.0912608816993465e+00  -7.6163411347222865e-01  -9.8216813754966836e-01
  -1.1434413336161751e+00  -7.5127583752965754e-01  -9.8756033670945498e-01
  -1.1923811205706358e+00  -7.4017460835214877e-01  -9.9213299262107291e-01
  -1.2366180399853295e+00  -7.2890032454542142e-01  -9.9569633826672821e-01
  -1.2749157492287231e+00  -7.1815626312630065e-01  -9.9807530524165489e-01
  -1.3061950473041652e+00  -7.0872675072775548e-01  -9.9911403895411754e-01
  -1.3295110290156642e+00  -7.0140034094491654e-01  -9.9867981548626994e-01
  -1.3440708084642035e+00  -6.9687497982384572e-01  -9.9666646552920612e-01
  -1.3492734262970010e+00  -6.9565913301403692e-01  -9.9299724436456449e-01
  -1.3447496272639752e+00  -6.9798868604474507e-01  -9.8762699332933734e-01
  -1.3303804900097700e+00  -7.0377995963184570e-01  -9.8054343583997838e-01
  -1.3062779789780818e+00  -7.1263248782107436e-01  -9.7176753568288377e-01
  -1.2727160498672931e+00  -7.2388282546438854e-01  -9.6135300042302996e-01
  -1.2300076349348528e+00  -7.3669725019760279e-01  -9.4938521530938036e-01
  -1.1783322899708422e+00  -7.5018217516658414e-01  -9.3598011454403707e-01
  -1.1175364921926463e+00  -7.6348953716171786e-01  -9.2128369670808530e-01
  -1.0469617017822355e+00  -7.7589984135612755e-01  -9.0547299674717296e-01
  -9.6541037102893101e-01  -7.8687454470708240e-01  -8.8875920183125345e-01
  -8.7142541475802671e-01  -7.9607798742943403e-01  -8.7139302366577254e-01
  -7.6407663776000367e-01  -8.0337434853904122e-01  -8.5367117210954935e-01
  -6.4429651599577531e-01  -8.0880637602188765e-01  -8.3594078780484693e-01
  -5.1637792779388758e-01  -8.1256107649629072e-01  -8.1859663912000291e-01
  -3.8869707799340181e-01  -8.1492558795309200e-01  -8.0206544317203543e-01
  -2.7267548964868105e-01  -8.1623664915498595e-01  -7.8677478776766707e-01
  -1.7997230377193302e-01  -8.1682991310162656e-01  -7.7311076756434216e-01
  -1.1925454077440467e-01  -8.1699794358523004e-01  -7.6137491921018619e-01
  -9.4175836556861237e-02  -8.1696438630742685e-01  -7.5175252614848309e-01
  -1.0315823285127756e-01  -8.1687651133180328e-01  -7.4429989037866895e-01
